name,gender,wikipedia_url,birthdate,image_url
Cheska Garcia,female,https://en.wikipedia.org/wiki/Cheska%20Garcia,1980-07-24,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Cheska_Garcia-Kramer%2C_2016_%28cropped%29.jpg/250px-Cheska_Garcia-Kramer%2C_2016_%28cropped%29.jpg
Christian Bables,male,https://en.wikipedia.org/wiki/Christian%20Bables,1992-12-06,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Christian_Bables_in_January_2024.png/250px-Christian_Bables_in_January_2024.png
Christian Bautista,male,https://en.wikipedia.org/wiki/Christian%20Bautista,1981-10-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Christian_Bautista.jpg/250px-Christian_Bautista.jpg
Christian Vasquez,male,https://en.wikipedia.org/wiki/Christian%20Vasquez,1977-02-08,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Christian_Vasquez_%282006%29.jpg/250px-Christian_Vasquez_%282006%29.jpg
Christopher de Leon,male,https://en.wikipedia.org/wiki/Christopher%20de%20Leon,1956-10-31,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Boyet_Interview.jpg/250px-Boyet_Interview.jpg
Christopher de Leon,male,https://en.wikipedia.org/wiki/Christopher%20de%20Leon,1956-10-31,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Metro_Manila_Film_Festival_Christopher_de_Leon_85.jpg/250px-Metro_Manila_Film_Festival_Christopher_de_Leon_85.jpg
Claudine Barretto,female,https://en.wikipedia.org/wiki/Claudine%20Barretto,1979-07-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Claudine_Barretto_2023_%28cropped%29.jpg/250px-Claudine_Barretto_2023_%28cropped%29.jpg
Claudine Barretto,female,https://en.wikipedia.org/wiki/Claudine%20Barretto,1979-07-20,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Claudine_Barretto_2019.jpg/250px-Claudine_Barretto_2019.jpg
Coleen Garcia,female,https://en.wikipedia.org/wiki/Coleen%20Garcia,1992-09-24,https://upload.wikimedia.org/wikipedia/commons/c/cc/Coleen_Garcia_%28cropped%29.jpg
Cris Villonco,female,https://en.wikipedia.org/wiki/Cris%20Villonco,1983-10-17,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Cris_Villonco_as_Ophelia.jpg/250px-Cris_Villonco_as_Ophelia.jpg
Cristina Gonzales,female,https://en.wikipedia.org/wiki/Cristina%20Gonzales,1970-05-01,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Cristina_Gonzales_%28cropped%29.jpg/250px-Cristina_Gonzales_%28cropped%29.jpg
Cristine Reyes,female,https://en.wikipedia.org/wiki/Cristine%20Reyes,1989-02-05,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Cristine_Reyes_by_Jopet_Sy%2C_November_2011.jpg/250px-Cristine_Reyes_by_Jopet_Sy%2C_November_2011.jpg
Daniel Fernando,male,https://en.wikipedia.org/wiki/Daniel%20Fernando,1962-05-12,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Daniel_Fernando_%40_the_Opening_of_the_Malolos_Congress_124th_Commemoration_2022_%28cropped%29.jpg/250px-Daniel_Fernando_%40_the_Opening_of_the_Malolos_Congress_124th_Commemoration_2022_%28cropped%29.jpg
Daniel Matsunaga,male,https://en.wikipedia.org/wiki/Daniel%20Matsunaga,1988-11-28,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Daniel_Matsunaga.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Daniel_Matsunaga.jpg
Daniel Padilla,male,https://en.wikipedia.org/wiki/Daniel%20Padilla,1995-04-26,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Daniel_Padilla_at_Celebrate_Mega_in_Iceland_2016_%286%29.jpg/250px-Daniel_Padilla_at_Celebrate_Mega_in_Iceland_2016_%286%29.jpg
Daniel Padilla,male,https://en.wikipedia.org/wiki/Daniel%20Padilla,1995-04-26,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Daniel_Padilla_MOR_Pinoy_Music_Awards_2016_%281%29.jpg/250px-Daniel_Padilla_MOR_Pinoy_Music_Awards_2016_%281%29.jpg
Danilo Fernandez,male,https://en.wikipedia.org/wiki/Danilo%20Fernandez,1966-01-14,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Rep._Dan_Fernandez_%2819th_Congress%29.jpg/250px-Rep._Dan_Fernandez_%2819th_Congress%29.jpg
Dante Rivero,male,https://en.wikipedia.org/wiki/Dante%20Rivero,1946-08-05,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Dante_Rivero_1969.jpg/250px-Dante_Rivero_1969.jpg
Darren Espanto,male,https://en.wikipedia.org/wiki/Darren%20Espanto,2001-05-24,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Darren_Espanto_%282023%29.jpg/250px-Darren_Espanto_%282023%29.jpg
Darren Espanto,male,https://en.wikipedia.org/wiki/Darren%20Espanto,2001-05-24,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Darren_Espanto_in_2015.JPG/250px-Darren_Espanto_in_2015.JPG
David Licauco,male,https://en.wikipedia.org/wiki/David%20Licauco,1994-06-15,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/David_Licauco_at_the_Miss_World_Philippines_2022.jpg/250px-David_Licauco_at_the_Miss_World_Philippines_2022.jpg
Delia Razon,female,https://en.wikipedia.org/wiki/Delia%20Razon,1930-08-08,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Delia_Razon_c.1963.jpg/250px-Delia_Razon_c.1963.jpg
Derek Ramsay,male,https://en.wikipedia.org/wiki/Derek%20Ramsay,1976-12-07,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Derek_Ramsay_at_the_KC_Concepcion_Live_Concert_Press_Conference%2C_November_2010.jpg/250px-Derek_Ramsay_at_the_KC_Concepcion_Live_Concert_Press_Conference%2C_November_2010.jpg
Derek Ramsay,male,https://en.wikipedia.org/wiki/Derek%20Ramsay,1976-12-07,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Valenzuela16Dec2023_152.jpg/250px-Valenzuela16Dec2023_152.jpg
Derrick Monasterio,male,https://en.wikipedia.org/wiki/Derrick%20Monasterio,1995-08-01,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Glorietta_complex_Salo-Salo_Sa_Sanlo_43.jpg/250px-Glorietta_complex_Salo-Salo_Sa_Sanlo_43.jpg
Desiree del Valle,female,https://en.wikipedia.org/wiki/Desiree%20del%20Valle,1982-05-28,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Desireedelvallein2008.png/250px-Desireedelvallein2008.png
Dianne Medina,female,https://en.wikipedia.org/wiki/Dianne%20Medina,1986-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Love_Is..._The_First_TeleMovie_from_Eat_Bulaga_%282017%29_-_Dianne_Medina.png/250px-Love_Is..._The_First_TeleMovie_from_Eat_Bulaga_%282017%29_-_Dianne_Medina.png
Diether Ocampo,male,https://en.wikipedia.org/wiki/Diether%20Ocampo,1973-07-19,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/DILG_Disiplina_Muna_Ambassador_Diether_Ocampo_Promoting_Safety_Seal.jpg/250px-DILG_Disiplina_Muna_Ambassador_Diether_Ocampo_Promoting_Safety_Seal.jpg
Dina Bonnevie,female,https://en.wikipedia.org/wiki/Dina%20Bonnevie,1962-01-27,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Dina_Bonnevie_Interview_with_Korina.jpg/250px-Dina_Bonnevie_Interview_with_Korina.jpg
Dingdong Dantes,male,https://en.wikipedia.org/wiki/Dingdong%20Dantes,1980-08-02,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Dingdong_Dantes_-_2014_%28cropped%29.jpg/250px-Dingdong_Dantes_-_2014_%28cropped%29.jpg
Dingdong Dantes,male,https://en.wikipedia.org/wiki/Dingdong%20Dantes,1980-08-02,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/NYC_Commissioner_Dingdong_Dantes_%282014%29.jpg/250px-NYC_Commissioner_Dingdong_Dantes_%282014%29.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Dolphy_old_photo.jpg/250px-Dolphy_old_photo.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Dolphy.jpg/250px-Dolphy.jpg
Dominic Roque,male,https://en.wikipedia.org/wiki/Dominic%20Roque,1990-07-20,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Dominic_Roque_12-22-16.jpg/250px-Dominic_Roque_12-22-16.jpg
Don Pepot,male,https://en.wikipedia.org/wiki/Don%20Pepot,1933-11-06,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Don_Pepot_at_3AAF.JPG/250px-Don_Pepot_at_3AAF.JPG
Donita Rose,female,https://en.wikipedia.org/wiki/Donita%20Rose,1974-12-05,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Donita_Rose_-_2019.jpg/250px-Donita_Rose_-_2019.jpg
Donny Pangilinan,male,https://en.wikipedia.org/wiki/Donny%20Pangilinan,1998-02-10,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Donny_Pangilinan.jpg/250px-Donny_Pangilinan.jpg
Doug Kramer,male,https://en.wikipedia.org/wiki/Doug%20Kramer,1983-07-10,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Doug_Kramer.jpeg/250px-Doug_Kramer.jpeg
Dulce (Filipino singer),female,https://en.wikipedia.org/wiki/Dulce%20%28Filipino%20singer%29,1961-07-22,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Dulce_2021_-_90th_Anniversary_Metropolitan_Theater_%28cropped%29.jpg/250px-Dulce_2021_-_90th_Anniversary_Metropolitan_Theater_%28cropped%29.jpg
Dustin Yu,male,https://en.wikipedia.org/wiki/Dustin%20Yu,2001-05-13,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Dustin_Yu.jpg/250px-Dustin_Yu.jpg
E. R. Ejercito,male,https://en.wikipedia.org/wiki/E.%20R.%20Ejercito,1963-10-05,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Governor_E.R._Ejercito.jpg/250px-Governor_E.R._Ejercito.jpg
Eddie Garcia,male,https://en.wikipedia.org/wiki/Eddie%20Garcia,1929-05-02,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Eddie_Garcia_old_photo.png/250px-Eddie_Garcia_old_photo.png
Eddie Garcia,male,https://en.wikipedia.org/wiki/Eddie%20Garcia,1929-05-02,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Eddie_Garcia%2C_2019.png/250px-Eddie_Garcia%2C_2019.png
Eddie Gutierrez (actor),male,https://en.wikipedia.org/wiki/Eddie%20Gutierrez%20%28actor%29,1942-02-06,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Eddie_Gutierrez_circa_1966_%28cropped%29.jpg/250px-Eddie_Gutierrez_circa_1966_%28cropped%29.jpg
Edwin San Juan,male,https://en.wikipedia.org/wiki/Edwin%20San%20Juan,1969-02-24,https://upload.wikimedia.org/wikipedia/commons/4/47/2009_Comedy_Jam_144.JPG
Ejay Falcon,male,https://en.wikipedia.org/wiki/Ejay%20Falcon,1989-11-21,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ejay_Falcon_Official_Portrait_2022.jpg/250px-Ejay_Falcon_Official_Portrait_2022.jpg
Elaine Duran,female,https://en.wikipedia.org/wiki/Elaine%20Duran,1998-03-14,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/ELAINE_DURAN_%28cropped%29.jpg/250px-ELAINE_DURAN_%28cropped%29.jpg
Elijah Canlas,male,https://en.wikipedia.org/wiki/Elijah%20Canlas,2000-08-16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Elijah_Canlas_Gameboys.jpg/250px-Elijah_Canlas_Gameboys.jpg
Ella Guevara,female,https://en.wikipedia.org/wiki/Ella%20Guevara,1998-08-19,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Ella_Guevara_2012_Shankbone.JPG/250px-Ella_Guevara_2012_Shankbone.JPG
Ellen Adarna,female,https://en.wikipedia.org/wiki/Ellen%20Adarna,1988-04-02,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Ellen_Adarna_2023.png/250px-Ellen_Adarna_2023.png
Elmo Magalona,male,https://en.wikipedia.org/wiki/Elmo%20Magalona,1994-04-27,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Elmo_Magalona_and_Korina_Sanchez_%282020%29_%28cropped%29.jpg/250px-Elmo_Magalona_and_Korina_Sanchez_%282020%29_%28cropped%29.jpg
Elmo Magalona,male,https://en.wikipedia.org/wiki/Elmo%20Magalona,1994-04-27,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Elmo_Magalona.jpg/250px-Elmo_Magalona.jpg
Elpidio Barzaga,male,https://en.wikipedia.org/wiki/Elpidio%20Barzaga,1950-03-25,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Rep._Elpidio_Barzaga_%2819th_Congress%29.jpg/250px-Rep._Elpidio_Barzaga_%2819th_Congress%29.jpg
Enchong Dee,male,https://en.wikipedia.org/wiki/Enchong%20Dee,1988-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Enchong_Dee_from_%22The_Fisher%22_at_Red_Carpet_of_the_Tokyo_International_Film_Festival_2023_%2853348506485%29.jpg/250px-Enchong_Dee_from_%22The_Fisher%22_at_Red_Carpet_of_the_Tokyo_International_Film_Festival_2023_%2853348506485%29.jpg
Enchong Dee,male,https://en.wikipedia.org/wiki/Enchong%20Dee,1988-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Enchong_Dee_at_the_Star_Magic_Tour%2C_April_2011.jpg/236px-Enchong_Dee_at_the_Star_Magic_Tour%2C_April_2011.jpg
Enrique Gil,male,https://en.wikipedia.org/wiki/Enrique%20Gil,1992-03-30,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Enrique_Gil_in_Toronto_2014_02.jpg/250px-Enrique_Gil_in_Toronto_2014_02.jpg
Enzo Pineda,male,https://en.wikipedia.org/wiki/Enzo%20Pineda,1990-08-12,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Enzo_Pineda_2.jpg/250px-Enzo_Pineda_2.jpg
Erik Santos,male,https://en.wikipedia.org/wiki/Erik%20Santos,1982-10-10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Erik_Santos_-_Chicago_Concert_2008.jpg/250px-Erik_Santos_-_Chicago_Concert_2008.jpg
Erika Padilla,female,https://en.wikipedia.org/wiki/Erika%20Padilla,1986-11-22,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Erika_Padilla.png/250px-Erika_Padilla.png
Erlinda Cortes,female,https://en.wikipedia.org/wiki/Erlinda%20Cortes,1924-01-05,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Erlinda_Cortes.jpg/250px-Erlinda_Cortes.jpg
Ervic Vijandre,male,https://en.wikipedia.org/wiki/Ervic%20Vijandre,1985-01-26,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Ervic_Vijandre.png/250px-Ervic_Vijandre.png
Eugene Domingo,female,https://en.wikipedia.org/wiki/Eugene%20Domingo,1971-07-23,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Eugene_Domingo_And_the_Breadwinner_Is_50th_Metro_Manila_5.jpg/250px-Eugene_Domingo_And_the_Breadwinner_Is_50th_Metro_Manila_5.jpg
Eugene Domingo,female,https://en.wikipedia.org/wiki/Eugene%20Domingo,1971-07-23,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Valenzuela16Dec2023_81.jpg/250px-Valenzuela16Dec2023_81.jpg
Eula Valdez,female,https://en.wikipedia.org/wiki/Eula%20Valdez,1968-12-11,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Eula_Valdez.jpg/250px-Eula_Valdez.jpg
Euwenn Mikaell,male,https://en.wikipedia.org/wiki/Euwenn%20Mikaell,2013-01-14,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Euwenn_Mikaell_16Dec2023_91.jpg/250px-Euwenn_Mikaell_16Dec2023_91.jpg
Fernando Poe Jr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Jr.,1939-08-20,https://upload.wikimedia.org/wikipedia/commons/e/e0/Fernando_Poe_Jr.jpg
Francine Diaz,female,https://en.wikipedia.org/wiki/Francine%20Diaz,2004-01-27,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Francine_Diaz_%282024%29.jpg/250px-Francine_Diaz_%282024%29.jpg
Francine Diaz,female,https://en.wikipedia.org/wiki/Francine%20Diaz,2004-01-27,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Francine_Diaz_%282018%29.jpg/250px-Francine_Diaz_%282018%29.jpg
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,https://upload.wikimedia.org/wikipedia/en/9/92/Francis_Magalona.jpg
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/FrancisM_2CCP_Medals.JPG/250px-FrancisM_2CCP_Medals.JPG
Francis Magundayao,male,https://en.wikipedia.org/wiki/Francis%20Magundayao,1999-05-14,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Francis_Magundayao_Storycon.jpg/250px-Francis_Magundayao_Storycon.jpg
Freddie Webb,male,https://en.wikipedia.org/wiki/Freddie%20Webb,1942-11-24,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Senator_Freddie_Webb.jpg/250px-Senator_Freddie_Webb.jpg
Fyang,female,https://en.wikipedia.org/wiki/Fyang,2006-05-14,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sofia_Smith_In_Lucena.jpg/250px-Sofia_Smith_In_Lucena.jpg
Gabbi Garcia,female,https://en.wikipedia.org/wiki/Gabbi%20Garcia,1998-12-02,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/%E8%8F%B2%E5%BE%8B%E8%B3%93%E5%B8%82%E5%A0%B4%E8%87%BA%E7%81%A3%E8%A7%80%E5%85%89%E5%A4%A7%E4%BD%BFGabbi_Garcia.jpg/250px-%E8%8F%B2%E5%BE%8B%E8%B3%93%E5%B8%82%E5%A0%B4%E8%87%BA%E7%81%A3%E8%A7%80%E5%85%89%E5%A4%A7%E4%BD%BFGabbi_Garcia.jpg
Gabby Concepcion,male,https://en.wikipedia.org/wiki/Gabby%20Concepcion,1964-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Gabby_Concepcion_at_the_KC_Concepcion_Live_US_Concert_Tour%2C_November_2010.jpg/250px-Gabby_Concepcion_at_the_KC_Concepcion_Live_US_Concert_Tour%2C_November_2010.jpg
Gary Valenciano,male,https://en.wikipedia.org/wiki/Gary%20Valenciano,1964-08-06,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Gary_Valenciano_in_Toronto_2014_02.jpg/250px-Gary_Valenciano_in_Toronto_2014_02.jpg
Georgina Wilson,female,https://en.wikipedia.org/wiki/Georgina%20Wilson,1986-02-12,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Georgina_Wilson_endorsing_Garnier_at_Trinoma%2C_October_2012.jpg/250px-Georgina_Wilson_endorsing_Garnier_at_Trinoma%2C_October_2012.jpg
Gerald Anderson,male,https://en.wikipedia.org/wiki/Gerald%20Anderson,1989-03-07,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/GERALD_ANDERSON_2014_%28cropped%29.jpg/250px-GERALD_ANDERSON_2014_%28cropped%29.jpg
Gerald Anderson,male,https://en.wikipedia.org/wiki/Gerald%20Anderson,1989-03-07,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Gerald_Anderson.jpg/250px-Gerald_Anderson.jpg
Gerald Anderson,male,https://en.wikipedia.org/wiki/Gerald%20Anderson,1989-03-07,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Gerald_Anderson_by_Ronn_Tan%2C_April_2010.png/235px-Gerald_Anderson_by_Ronn_Tan%2C_April_2010.png
Gian Magdangal,male,https://en.wikipedia.org/wiki/Gian%20Magdangal,1981-11-18,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Gianmagdangalgma.jpg/250px-Gianmagdangalgma.jpg
Gian Sotto,male,https://en.wikipedia.org/wiki/Gian%20Sotto,1978-03-18,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Gian_Sotto_-_2020_%28cropped%29.jpg/250px-Gian_Sotto_-_2020_%28cropped%29.jpg
Gigi De Lana,female,https://en.wikipedia.org/wiki/Gigi%20De%20Lana,1995-09-24,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Gigi_De_Lana_in_It%27s_Showtime_10th_Anniversary.jpg/250px-Gigi_De_Lana_in_It%27s_Showtime_10th_Anniversary.jpg
Gina Alajar,female,https://en.wikipedia.org/wiki/Gina%20Alajar,1959-06-28,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Gina_Alajar_in_2023.jpg/250px-Gina_Alajar_in_2023.jpg
Glaiza de Castro,female,https://en.wikipedia.org/wiki/Glaiza%20de%20Castro,1988-01-21,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Glaiza_de_Castro_%282021%29_11-46_screenshot.jpg/250px-Glaiza_de_Castro_%282021%29_11-46_screenshot.jpg
Gloria Diaz,female,https://en.wikipedia.org/wiki/Gloria%20Diaz,1951-04-05,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Abreu_Sodr%C3%A9-Miss_Universo_e_misses_II_%281969%29_%28cropped%29.jpg/250px-Abreu_Sodr%C3%A9-Miss_Universo_e_misses_II_%281969%29_%28cropped%29.jpg
Gloria Romero (actress),female,https://en.wikipedia.org/wiki/Gloria%20Romero%20%28actress%29,1933-12-16,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Gloria_Romero_1950s.jpg/250px-Gloria_Romero_1950s.jpg
Gloria Romero (actress),female,https://en.wikipedia.org/wiki/Gloria%20Romero%20%28actress%29,1933-12-16,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Gloria_Romero_in_2018.jpg/250px-Gloria_Romero_in_2018.jpg
Gwendoline Ruais,female,https://en.wikipedia.org/wiki/Gwendoline%20Ruais,1989-12-11,https://upload.wikimedia.org/wikipedia/commons/0/0b/Gwendoline_Ruais_%28cropped%29.png
Hajji Alejandro,male,https://en.wikipedia.org/wiki/Hajji%20Alejandro,1954-12-26,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Hajji_Alejandro_in_2024_%28cropped%29.png/250px-Hajji_Alejandro_in_2024_%28cropped%29.png
Hayden Kho,male,https://en.wikipedia.org/wiki/Hayden%20Kho,1980-05-20,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Hayden_Kho.jpg/250px-Hayden_Kho.jpg
Hazel Orencio,female,https://en.wikipedia.org/wiki/Hazel%20Orencio,1986-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Hazel_Orencio_at_81st_Venice_International_Film_Festival.jpg/250px-Hazel_Orencio_at_81st_Venice_International_Film_Festival.jpg
Heart Evangelista,female,https://en.wikipedia.org/wiki/Heart%20Evangelista,1985-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Heart_Evangelista_in_2025.jpg/250px-Heart_Evangelista_in_2025.jpg
Heart Evangelista,female,https://en.wikipedia.org/wiki/Heart%20Evangelista,1985-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Heart_Evangelista_and_Chiz_Escudero_2015_wedding.jpg/250px-Heart_Evangelista_and_Chiz_Escudero_2015_wedding.jpg
Herbert Bautista,male,https://en.wikipedia.org/wiki/Herbert%20Bautista,1968-05-12,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Herbert_Bautista_2016_%28cropped%29.jpg/250px-Herbert_Bautista_2016_%28cropped%29.jpg
Herlene Budol,female,https://en.wikipedia.org/wiki/Herlene%20Budol,1999-08-23,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Herlene_Nicole_Budol%2C_Angono%2C_Rizal_%28cropped%29.jpg/250px-Herlene_Nicole_Budol%2C_Angono%2C_Rizal_%28cropped%29.jpg
Ian Veneracion,male,https://en.wikipedia.org/wiki/Ian%20Veneracion,1975-02-07,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Ian_Veneracion_-_2019_%28cropped%29.jpg/250px-Ian_Veneracion_-_2019_%28cropped%29.jpg
Ice Seguerra,male,https://en.wikipedia.org/wiki/Ice%20Seguerra,1983-09-17,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Aiza_Seguerra_portrait.jpg/250px-Aiza_Seguerra_portrait.jpg
Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Imee_R._Marcos%2C_Senate_portrait_2025.png/250px-Imee_R._Marcos%2C_Senate_portrait_2025.png
Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Imee_Marcos_-_August_2013.jpg/250px-Imee_Marcos_-_August_2013.jpg
Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Imee_Marcos_COC_2019_elections_filing_%28cropped%29.jpg/250px-Imee_Marcos_COC_2019_elections_filing_%28cropped%29.jpg
Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Senator_Imee_Marcos_%28Comission_on_Appointments_portrait%29.png/250px-Senator_Imee_Marcos_%28Comission_on_Appointments_portrait%29.png
Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Ferdinand_R._Marcos_Jr_%28cropped%29.jpg/250px-Ferdinand_R._Marcos_Jr_%28cropped%29.jpg
Imelda Papin,female,https://en.wikipedia.org/wiki/Imelda%20Papin,1956-01-26,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Imelda_Papin_%28cropped%29.jpg/250px-Imelda_Papin_%28cropped%29.jpg
Ingrid dela Paz,female,https://en.wikipedia.org/wiki/Ingrid%20dela%20Paz,1994-04-10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Ingrid_dela_Paz.jpg/250px-Ingrid_dela_Paz.jpg
Ion Perez,male,https://en.wikipedia.org/wiki/Ion%20Perez,1990-11-27,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Ion_Perez_COC_2025.jpg/250px-Ion_Perez_COC_2025.jpg
Irma Adlawan,female,https://en.wikipedia.org/wiki/Irma%20Adlawan,1962-03-07,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Irma_Adlawan.jpg/250px-Irma_Adlawan.jpg
Isabelle Daza,female,https://en.wikipedia.org/wiki/Isabelle%20Daza,1988-03-06,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/ISABELLE_DAZA_%28cropped%29.jpg/250px-ISABELLE_DAZA_%28cropped%29.jpg
