name,gender,wikipedia_url,birthdate,image_url
Delia Razon,female,https://en.wikipedia.org/wiki/Delia%20Razon,1930-08-08,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Delia_Razon_c.1963.jpg/250px-Delia_Razon_c.1963.jpg
Dely Atay-Atayan,female,https://en.wikipedia.org/wiki/Dely%20Atay-Atayan,1914-03-17,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Dely_Atay-Atayan_Adelaida_Fernando-Villegas_CNE_03.jpg/250px-Dely_Atay-Atayan_Adelaida_Fernando-Villegas_CNE_03.jpg
Dennis Trillo,male,https://en.wikipedia.org/wiki/Dennis%20Trillo,1981-05-12,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bones_actor_Dennis_Trillo12.jpg/250px-Green_Bones_actor_Dennis_Trillo12.jpg
Derek Ramsay,male,https://en.wikipedia.org/wiki/Derek%20Ramsay,1976-12-07,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Derek_Ramsay_at_the_KC_Concepcion_Live_Concert_Press_Conference%2C_November_2010.jpg/250px-Derek_Ramsay_at_the_KC_Concepcion_Live_Concert_Press_Conference%2C_November_2010.jpg
Derek Ramsay,male,https://en.wikipedia.org/wiki/Derek%20Ramsay,1976-12-07,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Valenzuela16Dec2023_152.jpg/250px-Valenzuela16Dec2023_152.jpg
Derrick Monasterio,male,https://en.wikipedia.org/wiki/Derrick%20Monasterio,1995-08-01,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Glorietta_complex_Salo-Salo_Sa_Sanlo_43.jpg/250px-Glorietta_complex_Salo-Salo_Sa_Sanlo_43.jpg
Desiree del Valle,female,https://en.wikipedia.org/wiki/Desiree%20del%20Valle,1982-05-28,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Desireedelvallein2008.png/250px-Desireedelvallein2008.png
Dianne Medina,female,https://en.wikipedia.org/wiki/Dianne%20Medina,1986-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Love_Is..._The_First_TeleMovie_from_Eat_Bulaga_%282017%29_-_Dianne_Medina.png/250px-Love_Is..._The_First_TeleMovie_from_Eat_Bulaga_%282017%29_-_Dianne_Medina.png
Diether Ocampo,male,https://en.wikipedia.org/wiki/Diether%20Ocampo,1973-07-19,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/DILG_Disiplina_Muna_Ambassador_Diether_Ocampo_Promoting_Safety_Seal.jpg/250px-DILG_Disiplina_Muna_Ambassador_Diether_Ocampo_Promoting_Safety_Seal.jpg
Dimples Romana,female,https://en.wikipedia.org/wiki/Dimples%20Romana,1984-11-13,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Actress_Dimples_Romana.jpg/250px-Actress_Dimples_Romana.jpg
Dina Bonnevie,female,https://en.wikipedia.org/wiki/Dina%20Bonnevie,1962-01-27,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Dina_Bonnevie_Interview_with_Korina.jpg/250px-Dina_Bonnevie_Interview_with_Korina.jpg
Dingdong Dantes,male,https://en.wikipedia.org/wiki/Dingdong%20Dantes,1980-08-02,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Dingdong_Dantes_-_2014_%28cropped%29.jpg/250px-Dingdong_Dantes_-_2014_%28cropped%29.jpg
Dingdong Dantes,male,https://en.wikipedia.org/wiki/Dingdong%20Dantes,1980-08-02,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Dantes_as_National_Youth_Commission_Commissioner.jpg/250px-Dantes_as_National_Youth_Commission_Commissioner.jpg
Dingdong Dantes,male,https://en.wikipedia.org/wiki/Dingdong%20Dantes,1980-08-02,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/NYC_Commissioner_Dingdong_Dantes_%282014%29.jpg/250px-NYC_Commissioner_Dingdong_Dantes_%282014%29.jpg
Dingdong Dantes,male,https://en.wikipedia.org/wiki/Dingdong%20Dantes,1980-08-02,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/When_I_Met_You_in_Tokyo_MMFF_float_cast_2.jpg/250px-When_I_Met_You_in_Tokyo_MMFF_float_cast_2.jpg
Dingdong Dantes,male,https://en.wikipedia.org/wiki/Dingdong%20Dantes,1980-08-02,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Marian_Rivera_and_Dingdong_Dantes_LA_Press_Conference%2C_December_2008_%2801%29.jpg/250px-Marian_Rivera_and_Dingdong_Dantes_LA_Press_Conference%2C_December_2008_%2801%29.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Dolphy_old_photo.jpg/250px-Dolphy_old_photo.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/en/f/f2/Hadr_logo.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Dolphy_2013_stampsheet_of_the_Philippines.jpg/250px-Dolphy_2013_stampsheet_of_the_Philippines.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Dolphy.jpg/250px-Dolphy.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Dolphy%27s_Tomb_held_in_The_heritage_park.jpg/250px-Dolphy%27s_Tomb_held_in_The_heritage_park.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Dolphy_conferment_in_2010.jpg/250px-Dolphy_conferment_in_2010.jpg
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/PHL_Order_of_the_Golden_Heart_Member_BAR.png/40px-PHL_Order_of_the_Golden_Heart_Member_BAR.png
Dolphy,male,https://en.wikipedia.org/wiki/Dolphy,1928-07-25,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/PHL_Order_of_the_Golden_Heart_Member_BAR.png/40px-PHL_Order_of_the_Golden_Heart_Member_BAR.png
Dominic Roque,male,https://en.wikipedia.org/wiki/Dominic%20Roque,1990-07-20,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Dominic_Roque_12-22-16.jpg/250px-Dominic_Roque_12-22-16.jpg
Don Pepot,male,https://en.wikipedia.org/wiki/Don%20Pepot,1933-11-06,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Don_Pepot_at_3AAF.JPG/250px-Don_Pepot_at_3AAF.JPG
Donita Rose,female,https://en.wikipedia.org/wiki/Donita%20Rose,1974-12-05,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Donita_Rose_-_2019.jpg/250px-Donita_Rose_-_2019.jpg
Donna Cariaga,female,https://en.wikipedia.org/wiki/Donna%20Cariaga,1994-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Donna_Cariaga_promoting.jpg/250px-Donna_Cariaga_promoting.jpg
Donny Pangilinan,male,https://en.wikipedia.org/wiki/Donny%20Pangilinan,1998-02-10,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Donny_Pangilinan.jpg/250px-Donny_Pangilinan.jpg
Doug Kramer,male,https://en.wikipedia.org/wiki/Doug%20Kramer,1983-07-10,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Doug_Kramer.jpeg/250px-Doug_Kramer.jpeg
Doug Kramer,male,https://en.wikipedia.org/wiki/Doug%20Kramer,1983-07-10,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Team_kramer_family_photo.jpg/250px-Team_kramer_family_photo.jpg
Dulce (Filipino singer),female,https://en.wikipedia.org/wiki/Dulce%20%28Filipino%20singer%29,1961-07-22,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Dulce_2021_-_90th_Anniversary_Metropolitan_Theater_%28cropped%29.jpg/250px-Dulce_2021_-_90th_Anniversary_Metropolitan_Theater_%28cropped%29.jpg
Dustin Yu,male,https://en.wikipedia.org/wiki/Dustin%20Yu,2001-05-13,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Dustin_Yu.jpg/250px-Dustin_Yu.jpg
E. R. Ejercito,male,https://en.wikipedia.org/wiki/E.%20R.%20Ejercito,1963-10-05,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Governor_E.R._Ejercito.jpg/250px-Governor_E.R._Ejercito.jpg
Eddie Garcia,male,https://en.wikipedia.org/wiki/Eddie%20Garcia,1929-05-02,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Eddie_Garcia_old_photo.png/250px-Eddie_Garcia_old_photo.png
Eddie Garcia,male,https://en.wikipedia.org/wiki/Eddie%20Garcia,1929-05-02,https://upload.wikimedia.org/wikipedia/commons/0/04/Eddie_Garcia_%282013%29.jpg
Eddie Garcia,male,https://en.wikipedia.org/wiki/Eddie%20Garcia,1929-05-02,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Eddie_Garcia%2C_2019.png/250px-Eddie_Garcia%2C_2019.png
Eddie Gutierrez (actor),male,https://en.wikipedia.org/wiki/Eddie%20Gutierrez%20%28actor%29,1942-02-06,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Eddie_Gutierrez_circa_1966_%28cropped%29.jpg/250px-Eddie_Gutierrez_circa_1966_%28cropped%29.jpg
Eddie del Mar,male,https://en.wikipedia.org/wiki/Eddie%20del%20Mar,1919-10-13,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Eddie_del_Mar33.jpg/250px-Eddie_del_Mar33.jpg
Edward Barber (actor),male,https://en.wikipedia.org/wiki/Edward%20Barber%20%28actor%29,2000-07-15,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Edward_Barber_%282019%29.jpg/250px-Edward_Barber_%282019%29.jpg
Edwin San Juan,male,https://en.wikipedia.org/wiki/Edwin%20San%20Juan,1969-02-24,https://upload.wikimedia.org/wikipedia/commons/4/47/2009_Comedy_Jam_144.JPG
Efren Reyes,male,https://en.wikipedia.org/wiki/Efren%20Reyes,1954-08-26,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Efren_Reyes_in_the_World_9-Ball_Pool_Championship_%282%29.jpg/250px-Efren_Reyes_in_the_World_9-Ball_Pool_Championship_%282%29.jpg
Efren Reyes,male,https://en.wikipedia.org/wiki/Efren%20Reyes,1954-08-26,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Efren_Reyes_and_fan.jpg/250px-Efren_Reyes_and_fan.jpg
Efren Reyes,male,https://en.wikipedia.org/wiki/Efren%20Reyes,1954-08-26,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Efren_Reyes_2021_stamp_of_the_Philippines.jpg/250px-Efren_Reyes_2021_stamp_of_the_Philippines.jpg
Efren Reyes,male,https://en.wikipedia.org/wiki/Efren%20Reyes,1954-08-26,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Eight_Ball_Rack_2005_SeanMcClean.jpg/40px-Eight_Ball_Rack_2005_SeanMcClean.jpg
Efren Reyes,male,https://en.wikipedia.org/wiki/Efren%20Reyes,1954-08-26,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Eight_Ball_Rack_2005_SeanMcClean.jpg/20px-Eight_Ball_Rack_2005_SeanMcClean.jpg
Ejay Falcon,male,https://en.wikipedia.org/wiki/Ejay%20Falcon,1989-11-21,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ejay_Falcon_Official_Portrait_2022.jpg/250px-Ejay_Falcon_Official_Portrait_2022.jpg
Ejay Falcon,male,https://en.wikipedia.org/wiki/Ejay%20Falcon,1989-11-21,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Ejay_Falcon_taking_His_Oath_of_Office_in_2022.jpg/250px-Ejay_Falcon_taking_His_Oath_of_Office_in_2022.jpg
Elaine Duran,female,https://en.wikipedia.org/wiki/Elaine%20Duran,1998-03-14,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/ELAINE_DURAN_%28cropped%29.jpg/250px-ELAINE_DURAN_%28cropped%29.jpg
Elia Ilano,female,https://en.wikipedia.org/wiki/Elia%20Ilano,2010-03-24,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Best_Child_Performer_38th_Star_Award_for_Movies.jpg/250px-Best_Child_Performer_38th_Star_Award_for_Movies.jpg
Elijah Canlas,male,https://en.wikipedia.org/wiki/Elijah%20Canlas,2000-08-16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Elijah_Canlas_Gameboys.jpg/250px-Elijah_Canlas_Gameboys.jpg
Elisse Joson,female,https://en.wikipedia.org/wiki/Elisse%20Joson,1996-01-06,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Elisse_Joson.jpg/250px-Elisse_Joson.jpg
Elizabeth Cooper,female,https://en.wikipedia.org/wiki/Elizabeth%20Cooper,1914-01-15,https://upload.wikimedia.org/wikipedia/commons/8/8b/Isabel_Rosario_Cooper_in_The_Chinese_Ring_%281947%29_%28cropped%29.jpg
Elizabeth Ramsey,female,https://en.wikipedia.org/wiki/Elizabeth%20Ramsey,1931-12-03,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Elizabeth-ramsey-2015.jpg/250px-Elizabeth-ramsey-2015.jpg
Ella Cruz,female,https://en.wikipedia.org/wiki/Ella%20Cruz,1996-08-17,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Ella_Cruz_from_Dilim_Movie_in_the_Making.jpg/250px-Ella_Cruz_from_Dilim_Movie_in_the_Making.jpg
Ella Guevara,female,https://en.wikipedia.org/wiki/Ella%20Guevara,1998-08-19,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Ella_Guevara_2012_Shankbone.JPG/250px-Ella_Guevara_2012_Shankbone.JPG
Ellen Adarna,female,https://en.wikipedia.org/wiki/Ellen%20Adarna,1988-04-02,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Ellen_Adarna_2023.png/250px-Ellen_Adarna_2023.png
Elmo Magalona,male,https://en.wikipedia.org/wiki/Elmo%20Magalona,1994-04-27,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Elmo_Magalona_and_Korina_Sanchez_%282020%29_%28cropped%29.jpg/250px-Elmo_Magalona_and_Korina_Sanchez_%282020%29_%28cropped%29.jpg
Elmo Magalona,male,https://en.wikipedia.org/wiki/Elmo%20Magalona,1994-04-27,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Elmo_Magalona.jpg/250px-Elmo_Magalona.jpg
Elpidio Barzaga,male,https://en.wikipedia.org/wiki/Elpidio%20Barzaga,1950-03-25,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Rep._Elpidio_Barzaga_%2819th_Congress%29.jpg/250px-Rep._Elpidio_Barzaga_%2819th_Congress%29.jpg
Emman Nimedez,male,https://en.wikipedia.org/wiki/Emman%20Nimedez,1999-04-03,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Emman_Nimedez_Youtuber_Head_Shot.jpg/250px-Emman_Nimedez_Youtuber_Head_Shot.jpg
Emman Nimedez,male,https://en.wikipedia.org/wiki/Emman%20Nimedez,1999-04-03,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Burials_notable_at_Himlayang_Pilipino_Memorial_Park_CNE_02.jpg/250px-Burials_notable_at_Himlayang_Pilipino_Memorial_Park_CNE_02.jpg
Enchong Dee,male,https://en.wikipedia.org/wiki/Enchong%20Dee,1988-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Enchong_Dee_from_%22The_Fisher%22_at_Red_Carpet_of_the_Tokyo_International_Film_Festival_2023_%2853348506485%29.jpg/250px-Enchong_Dee_from_%22The_Fisher%22_at_Red_Carpet_of_the_Tokyo_International_Film_Festival_2023_%2853348506485%29.jpg
Enchong Dee,male,https://en.wikipedia.org/wiki/Enchong%20Dee,1988-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Enchong_Dee_at_the_Star_Magic_Tour%2C_April_2011.jpg/236px-Enchong_Dee_at_the_Star_Magic_Tour%2C_April_2011.jpg
Enrique Gil,male,https://en.wikipedia.org/wiki/Enrique%20Gil,1992-03-30,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Enrique_Gil_in_Toronto_2014_02.jpg/250px-Enrique_Gil_in_Toronto_2014_02.jpg
Enrique Gil,male,https://en.wikipedia.org/wiki/Enrique%20Gil,1992-03-30,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Enrique_Gil_in_Toronto_2014_01.jpg/330px-Enrique_Gil_in_Toronto_2014_01.jpg
Enzo Pineda,male,https://en.wikipedia.org/wiki/Enzo%20Pineda,1990-08-12,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Enzo_Pineda_2.jpg/250px-Enzo_Pineda_2.jpg
Erich Gonzales,female,https://en.wikipedia.org/wiki/Erich%20Gonzales,1990-09-20,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Erich_Gonzales.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Erich_Gonzales.jpg
Erik Santos,male,https://en.wikipedia.org/wiki/Erik%20Santos,1982-10-10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Erik_Santos_-_Chicago_Concert_2008.jpg/250px-Erik_Santos_-_Chicago_Concert_2008.jpg
Erika Padilla,female,https://en.wikipedia.org/wiki/Erika%20Padilla,1986-11-22,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Erika_Padilla.png/250px-Erika_Padilla.png
Erin Ocampo,female,https://en.wikipedia.org/wiki/Erin%20Ocampo,2009-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Vice_Ganda%27s_concert_stage.jpg/250px-Vice_Ganda%27s_concert_stage.jpg
Erin Ocampo,female,https://en.wikipedia.org/wiki/Erin%20Ocampo,2009-10-24,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/It%27s_Showtime.png/250px-It%27s_Showtime.png
Erin Ocampo,female,https://en.wikipedia.org/wiki/Erin%20Ocampo,2009-10-24,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Isip_Bata_The_Album_cover.jpg/250px-Isip_Bata_The_Album_cover.jpg
Erlinda Cortes,female,https://en.wikipedia.org/wiki/Erlinda%20Cortes,1924-01-05,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Erlinda_Cortes.jpg/250px-Erlinda_Cortes.jpg
Ervic Vijandre,male,https://en.wikipedia.org/wiki/Ervic%20Vijandre,1985-01-26,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Ervic_Vijandre.png/250px-Ervic_Vijandre.png
Eugene Domingo,female,https://en.wikipedia.org/wiki/Eugene%20Domingo,1971-07-23,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Eugene_Domingo_And_the_Breadwinner_Is_50th_Metro_Manila_5.jpg/250px-Eugene_Domingo_And_the_Breadwinner_Is_50th_Metro_Manila_5.jpg
Eugene Domingo,female,https://en.wikipedia.org/wiki/Eugene%20Domingo,1971-07-23,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Valenzuela16Dec2023_81.jpg/250px-Valenzuela16Dec2023_81.jpg
Eula Valdez,female,https://en.wikipedia.org/wiki/Eula%20Valdez,1968-12-11,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Eula_Valdez.jpg/250px-Eula_Valdez.jpg
Euwenn Mikaell,male,https://en.wikipedia.org/wiki/Euwenn%20Mikaell,2013-01-14,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Euwenn_Mikaell_16Dec2023_91.jpg/250px-Euwenn_Mikaell_16Dec2023_91.jpg
Evangeline Pascual,female,https://en.wikipedia.org/wiki/Evangeline%20Pascual,1956-11-30,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Evangeline_Luis_Pascual.jpg/250px-Evangeline_Luis_Pascual.jpg
Evelio Leonardia,male,https://en.wikipedia.org/wiki/Evelio%20Leonardia,1952-07-10,https://upload.wikimedia.org/wikipedia/commons/d/d9/Leonardia-e.jpg
Faith da Silva,female,https://en.wikipedia.org/wiki/Faith%20da%20Silva,2001-04-29,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png
Faith da Silva,female,https://en.wikipedia.org/wiki/Faith%20da%20Silva,2001-04-29,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Exquisite-microphone.png/40px-Exquisite-microphone.png
Felix Roco,male,https://en.wikipedia.org/wiki/Felix%20Roco,1989-04-12,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Felix_Roco_-_66%C3%A8me_Festival_de_Venise_%28Mostra%29_%28cropped%29.jpg/250px-Felix_Roco_-_66%C3%A8me_Festival_de_Venise_%28Mostra%29_%28cropped%29.jpg
Fernando Poe Jr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Jr.,1939-08-20,https://upload.wikimedia.org/wikipedia/commons/e/e0/Fernando_Poe_Jr.jpg
Fernando Poe Jr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Jr.,1939-08-20,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Tomb_of_Fernando_Poe_Jr._and_Susan_Roces_in_November_1%2C_2022_%2857680%29.jpg/250px-Tomb_of_Fernando_Poe_Jr._and_Susan_Roces_in_November_1%2C_2022_%2857680%29.jpg
Fernando Poe Jr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Jr.,1939-08-20,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/FPJ_Studios_%28Del_Monte%2C_Quezon_City%3B_05-26-2022%29.jpg/250px-FPJ_Studios_%28Del_Monte%2C_Quezon_City%3B_05-26-2022%29.jpg
Fernando Poe Jr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Jr.,1939-08-20,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Fernando_Po_Jr%27s_Panday_as_depicted_in_a_2010_postage_stamp.jpg/250px-Fernando_Po_Jr%27s_Panday_as_depicted_in_a_2010_postage_stamp.jpg
Fernando Poe Jr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Jr.,1939-08-20,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/02697jfMowelfund_Plaza_Museum_Film_Institute_Quezon_Cityfvf_09.jpg/250px-02697jfMowelfund_Plaza_Museum_Film_Institute_Quezon_Cityfvf_09.jpg
Fernando Poe Sr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Sr.,1916-11-27,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/0306jfBaliuag_Bulacan_Landmark_Interior_Museum_and_Libraryfvf_09.jpg/250px-0306jfBaliuag_Bulacan_Landmark_Interior_Museum_and_Libraryfvf_09.jpg
Fernando Poe Sr.,male,https://en.wikipedia.org/wiki/Fernando%20Poe%20Sr.,1916-11-27,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Familia_Fernando_Poe_Jr._Mausoleum_tombs_CNE_11.jpg/250px-Familia_Fernando_Poe_Jr._Mausoleum_tombs_CNE_11.jpg
Francine Diaz,female,https://en.wikipedia.org/wiki/Francine%20Diaz,2004-01-27,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Francine_Diaz_%282024%29.jpg/250px-Francine_Diaz_%282024%29.jpg
Francine Diaz,female,https://en.wikipedia.org/wiki/Francine%20Diaz,2004-01-27,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Francine_Diaz_%282018%29.jpg/250px-Francine_Diaz_%282018%29.jpg
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,https://upload.wikimedia.org/wikipedia/en/9/92/Francis_Magalona.jpg
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/FrancisM_airport.jpg/250px-FrancisM_airport.jpg
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/FrancisM_Pride.JPG/250px-FrancisM_Pride.JPG
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Francis_Magalona_Saab_Magalona_4.jpg/250px-Francis_Magalona_Saab_Magalona_4.jpg
Francis Magalona,male,https://en.wikipedia.org/wiki/Francis%20Magalona,1964-10-04,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/FrancisM_2CCP_Medals.JPG/250px-FrancisM_2CCP_Medals.JPG
Francis Magundayao,male,https://en.wikipedia.org/wiki/Francis%20Magundayao,1999-05-14,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Francis_Magundayao_Storycon.jpg/250px-Francis_Magundayao_Storycon.jpg
Franco Hernandez,male,https://en.wikipedia.org/wiki/Franco%20Hernandez,1991-04-01,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Franco-hernandez.jpg/250px-Franco-hernandez.jpg
Freddie Webb,male,https://en.wikipedia.org/wiki/Freddie%20Webb,1942-11-24,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Senator_Freddie_Webb.jpg/250px-Senator_Freddie_Webb.jpg
Fyang,female,https://en.wikipedia.org/wiki/Fyang,2006-05-14,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sofia_Smith_In_Lucena.jpg/250px-Sofia_Smith_In_Lucena.jpg
Gabbi Garcia,female,https://en.wikipedia.org/wiki/Gabbi%20Garcia,1998-12-02,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/%E8%8F%B2%E5%BE%8B%E8%B3%93%E5%B8%82%E5%A0%B4%E8%87%BA%E7%81%A3%E8%A7%80%E5%85%89%E5%A4%A7%E4%BD%BFGabbi_Garcia.jpg/250px-%E8%8F%B2%E5%BE%8B%E8%B3%93%E5%B8%82%E5%A0%B4%E8%87%BA%E7%81%A3%E8%A7%80%E5%85%89%E5%A4%A7%E4%BD%BFGabbi_Garcia.jpg
Gabby Concepcion,male,https://en.wikipedia.org/wiki/Gabby%20Concepcion,1964-11-05,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Gabby_Concepcion_at_the_KC_Concepcion_Live_US_Concert_Tour%2C_November_2010.jpg/250px-Gabby_Concepcion_at_the_KC_Concepcion_Live_US_Concert_Tour%2C_November_2010.jpg
Gabby Eigenmann,male,https://en.wikipedia.org/wiki/Gabby%20Eigenmann,1978-03-02,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Gabby_Eigenmann_2023.jpg/250px-Gabby_Eigenmann_2023.jpg
Gaby dela Merced,female,https://en.wikipedia.org/wiki/Gaby%20dela%20Merced,1982-08-10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Gaby_De_la_Merced5.JPG/250px-Gaby_De_la_Merced5.JPG
Gary Valenciano,male,https://en.wikipedia.org/wiki/Gary%20Valenciano,1964-08-06,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Gary_Valenciano_in_Toronto_2014_02.jpg/250px-Gary_Valenciano_in_Toronto_2014_02.jpg
Gazini Ganados,female,https://en.wikipedia.org/wiki/Gazini%20Ganados,1995-12-26,https://upload.wikimedia.org/wikipedia/commons/7/7f/Gazini_Ganados_in_Bulwagang_Katipunan_on_September_3%2C_2019.jpg
